"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"1692","00/16-29-083-23W5/0","100162908323W500",56.217577,-117.577453,835.3,2602,2011-04-08,2011-03-15,"Horizontal","MONTNEY A","CANAMAX ENERGY LTD."
"1693","00/16-32-077-21W5/0","100163207721W500",55.716995,-117.208838,938.03,1187,NA,2014-08-17,"Horizontal","NA","LONG RUN EXPLORATION LTD."
"1694","02/02-06-064-03W6/2","102020606403W602",54.525892,-118.471864,2969.08,6155,2014-12-01,2014-10-17,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1695","02/02-18-063-05W6/0","102021806305W600",54.463435,-118.74046,3465.78,5402,2014-10-09,2014-05-25,"Horizontal","MONTNEY YYY","ORLEN UPSTREAM CANADA LTD."
"1696","02/02-24-067-25W5/0","102022406725W500",54.797188,-117.677636,1880.96,3033,2010-09-06,2010-08-04,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"1697","02/02-30-079-22W5/0","102023007922W500",55.859376,-117.414758,884.94,2291,2012-10-04,2012-03-09,"Horizontal","MONTNEY E","CANADIAN NATURAL RESOURCES LIMITED"
"1698","02/03-08-064-05W6/0","102030806405W600",54.496418,-118.690113,3209.17,6175,2016-04-01,2016-02-07,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1699","02/03-08-069-21W5/0","102030806921W500",54.951268,-117.166929,1504.8,1639,NA,2008-02-17,"Horizontal","NA","CANADIAN NATURAL RESOURCES LIMITED"
"1700","02/03-09-064-04W6/0","102030906404W600",54.501886,-118.512084,3004.73,5622,2017-09-05,2017-04-27,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1701","02/03-21-077-21W5/0","102032107721W500",55.688444,-117.199587,955.44,1475,2008-06-11,2008-03-11,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD."
"1702","02/03-29-063-04W6/0","102032906304W600",54.490874,-118.584402,3060.31,5205,NA,2015-11-15,"Horizontal","NA","SEVEN GENERATIONS ENERGY LTD."
"1703","02/03-35-078-21W5/0","102033507821W500",55.787246,-117.145138,895.21,1760,NA,2008-10-31,"Horizontal","NA","LONG RUN EXPLORATION LTD."
"1704","02/04-01-076-21W5/0","102040107621W500",55.550361,-117.105438,1034.61,2346,2013-09-29,2013-09-14,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1705","02/04-02-074-23W5/0","102040207423W500",55.387762,-117.437072,1287.5,2638,NA,2012-09-06,"Horizontal","NA","RISING STAR RESOURCES LTD."
"1706","02/04-08-064-05W6/0","102040806405W600",54.49599,-118.690904,3210.69,6177,2016-04-01,2015-12-03,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1707","02/04-09-078-21W5/0","102040907821W500",55.738515,-117.169863,923.52,2737,2014-07-17,2014-07-08,"Horizontal","MONTNEY H","LONG RUN EXPLORATION LTD."
"1708","02/04-11-076-21W5/0","102041107621W500",55.56376,-117.126884,1026.3,2640,2016-10-15,2016-09-26,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1709","02/04-12-076-21W5/0","102041207621W500",55.563961,-117.10528,1034.24,2329,2017-10-25,2017-02-18,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1710","02/04-13-063-05W6/0","102041306305W600",54.448643,-118.595036,3263.92,5402,2014-07-15,2014-06-01,"Horizontal","MONTNEY KKK","SEVEN GENERATIONS ENERGY LTD."
"1711","02/04-14-069-25W5/0","102041406925W500",54.969093,-117.743212,1772.21,3742,2015-03-01,2014-11-24,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1712","02/04-17-063-04W6/0","102041706304W600",54.459601,-118.570046,3238.06,4872,2014-12-18,2014-05-19,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1713","02/04-28-063-04W6/0","102042806304W600",54.486952,-118.546136,3136.72,4548,2015-12-04,2015-02-01,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1714","02/04-17-076-20W5/0","102041707620W500",55.580546,-117.05126,1069.09,2567,2013-03-17,2013-02-26,"Horizontal","MONTNEY R","LONG RUN EXPLORATION LTD."
"1715","02/04-22-078-21W5/2","102042207821W502",55.770684,-117.153168,917.23,2547,2013-02-13,2013-02-05,"Horizontal","MONTNEY C","LONG RUN EXPLORATION LTD."
"1716","02/04-24-063-05W6/0","102042406305W600",54.448429,-118.595556,3240.93,5563,2015-08-10,2015-06-01,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1717","02/04-27-061-03W6/0","102042706103W600",54.299657,-118.370937,3735,3735,NA,2011-10-01,"Vertical","NA","XTO ENERGY CANADA ULC"
"1718","02/04-29-063-04W6/0","102042906304W600",54.490884,-118.584556,3110.05,5285,NA,2015-10-15,"Horizontal","NA","SEVEN GENERATIONS ENERGY LTD."
"1719","02/04-30-064-04W6/0","102043006404W600",54.543258,-118.557675,2934.3,6245,2016-03-01,2015-09-18,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1720","02/04-34-061-03W6/2","102043406103W602",54.299657,-118.370937,3549.58,5130,2012-02-28,2011-10-01,"Horizontal","MONTNEY J2J","XTO ENERGY CANADA"
"1721","02/04-35-063-05W6/0","102043506305W600",54.507339,-118.685936,3253.6,6250,2013-10-10,2013-04-29,"Horizontal","MONTNEY QQQ","SEVEN GENERATIONS ENERGY LTD."
"1722","02/05-04-069-21W5/0","102050406921W500",54.938889,-117.141062,1516.93,2173,2011-04-01,2010-07-12,"Horizontal","TRIASSIC A","CANADIAN NATURAL RESOURCES LIMITED"
"1723","02/05-04-078-21W5/2","102050407821W502",55.726076,-117.17474,928.72,2507,2012-12-09,2012-11-28,"Horizontal","MONTNEY H","LONG RUN EXPLORATION LTD."
"1724","02/05-05-077-21W5/0","102050507721W500",55.640025,-117.206116,978.27,2452,2014-02-06,2014-01-31,"Horizontal","MONTNEY T","LONG RUN EXPLORATION LTD."
"1725","02/05-06-085-24W5/2","102050608524W502",56.343166,-117.768635,895.94,2174,2017-01-27,2016-12-13,"Horizontal","MONTNEY F","CANAMAX ENERGY LTD."
"1726","02/05-15-078-21W5/0","102051507821W500",55.76009,-117.152938,916.8,2509,2013-02-12,2013-01-24,"Horizontal","MONTNEY C","LONG RUN EXPLORATION LTD."
"1727","02/05-22-063-05W6/0","102052206305W600",54.462227,-118.654414,3268.18,4705,2015-05-17,2014-07-28,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1728","02/05-24-063-05W6/0","102052406305W600",54.448513,-118.595611,3238.55,5920,2015-08-15,2015-04-18,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1729","02/05-24-076-21W5/0","102052407621W500",55.595038,-117.102425,1030.04,2577,2013-12-11,2013-12-01,"Horizontal","MONTNEY R","LONG RUN EXPLORATION LTD."
"1730","02/05-31-063-04W6/0","102053106304W600",54.504616,-118.629423,3099.51,5423,2014-04-01,2014-02-21,"Horizontal","MONTNEY LLL","SEVEN GENERATIONS ENERGY LTD."
"1731","02/05-31-075-20W5/0","102053107520W500",55.539509,-117.079579,1037.9,2348,2016-12-06,2016-10-06,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1732","02/05-33-075-20W5/0","102053307520W500",55.536433,-117.02539,1064.36,2580,2014-07-09,2014-07-07,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1733","02/06-05-064-04W6/0","102060506404W600",54.50716,-118.580386,3053.41,3533,NA,2016-06-17,"Horizontal","NA","SEVEN GENERATIONS ENERGY LTD."
"1734","02/06-10-064-05W6/0","102061006405W600",54.504944,-118.630206,3058.07,6107,2016-04-01,2015-12-23,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1735","02/06-20-079-22W5/0","102062007922W500",55.870446,-117.422304,878.25,2201,2012-11-15,2012-03-22,"Horizontal","MONTNEY E","CANADIAN NATURAL RESOURCES LIMITED"
"1736","02/06-36-069-20W5/0","102063606920W500",55.015767,-116.914264,1469.14,1492.4,2006-12-21,2006-10-27,"Vertical","TRIASSIC A","ENERCAPITA ENERGY LTD."
"1737","02/07-03-081-24W5/0","102070308124W500",55.984354,-117.647229,884.29,2220,2017-06-01,2017-02-18,"Horizontal","PEACE RIVER F","RISING STAR RESOURCES LTD."
"1738","02/07-12-063-05W6/0","102071206305W600",54.4347,-118.582736,3241.85,5800,2017-08-17,2017-05-18,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1739","02/07-21-069-25W5/0","102072106925W500",54.99993,-117.751906,1789.05,3024,2013-02-19,2012-12-06,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1740","02/07-22-069-25W5/0","102072206925W500",54.985125,-117.736114,1781.76,2639,2010-10-23,2010-09-24,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1741","02/07-27-063-05W6/0","102072706305W600",54.49536,-118.690929,3205.33,6245,2015-06-23,2015-03-17,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1742","02/08-01-067-25W5/0","102080106725W500",54.760072,-117.687781,1930.06,3794,2013-11-21,2013-09-11,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"1743","02/08-05-081-24W5/0","102080508124W500",55.991515,-117.708054,987,987,2014-09-01,2014-07-13,"Vertical","MONTNEY M","RISING STAR RESOURCES LTD."
"1744","02/08-06-064-03W6/0","102080606403W600",54.526521,-118.470763,2963.43,6077,2014-10-01,2014-10-01,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1745","02/08-09-064-04W6/0","102080906404W600",54.541132,-118.558415,2935.93,5578,2017-04-17,2016-09-22,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1746","02/08-09-078-21W5/0","102080907821W500",55.751513,-117.190952,916.97,1903,2010-06-03,2010-05-23,"Horizontal","MONTNEY G","LONG RUN EXPLORATION LTD."
"1747","02/08-12-069-22W5/0","102081206922W500",54.960098,-117.219085,1504.07,2412,2009-11-04,2009-08-26,"Horizontal","TRIASSIC A","CANADIAN NATURAL RESOURCES LIMITED"
"1748","02/08-14-069-25W5/0","102081406925W500",54.969955,-117.705758,1748.02,2539,2013-01-10,2012-11-19,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1749","02/08-18-068-24W5/0","102081806824W500",54.871094,-117.61476,1867.52,3827,2013-05-06,2013-02-25,"Horizontal","MONTNEY G","ARC RESOURCES LTD."
"1750","02/08-27-063-05W6/0","102082706305W600",54.496333,-118.689452,3206.52,6222,2014-10-13,2014-08-04,"Horizontal","MONTNEY SSS","SEVEN GENERATIONS ENERGY LTD."
"1751","02/08-27-085-24W5/0","102082708524W500",56.396585,-117.712336,876.83,2174,2015-09-01,2015-08-15,"Horizontal","MONTNEY H","CANAMAX ENERGY LTD."
"1752","02/08-34-063-05W6/0","102083406305W600",54.472583,-118.629824,3171.02,6092,2015-06-01,2015-01-19,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1753","02/09-01-067-25W5/0","102090106725W500",54.760342,-117.687782,1929.28,4006,2013-11-24,2013-10-11,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"1754","02/09-05-064-04W6/0","102090506404W600",54.527632,-118.577211,3041.21,4926,2013-09-27,2012-12-27,"Horizontal","MONTNEY OO","SEVEN GENERATIONS ENERGY LTD."
"1755","02/09-06-076-20W5/0","102090607620W500",55.560325,-117.105439,1031.09,2388,2012-09-26,2012-09-19,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1756","02/09-10-078-21W5/0","102091007821W500",55.736179,-117.157965,916.71,2018,2009-01-28,2009-01-24,"Horizontal","MONTNEY G","LONG RUN EXPLORATION LTD."
"1757","02/09-17-076-20W5/0","102091707620W500",55.591748,-117.079605,1035.29,2509,2013-11-09,2013-11-02,"Horizontal","MONTNEY R","LONG RUN EXPLORATION LTD."
"1758","02/09-20-069-25W5/0","102092006925W500",54.979955,-117.756418,1788.93,2930,2012-01-31,2011-12-24,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1759","02/09-22-063-03W6/0","102092206303W600",54.456367,-118.331184,2984.48,5030,2017-02-01,2015-02-04,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1760","02/09-23-069-25W5/0","102092306925W500",54.986561,-117.702391,1777.46,2685,2010-04-01,2010-03-07,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1761","02/09-31-062-04W6/0","102093106204W600",54.409545,-118.601591,3272.6,4942,2013-10-23,2012-02-23,"Horizontal","MONTNEY JJJ","SEVEN GENERATIONS ENERGY LTD."
"1762","02/09-32-063-04W6/0","102093206304W600",54.507032,-118.580793,3034.6,5264,2016-12-01,2016-08-26,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1763","02/10-05-081-24W5/0","102100508124W500",55.998829,-117.731253,880.68,2082,2010-09-18,2010-09-07,"Horizontal","MONTNEY M","RISING STAR RESOURCES LTD."
"1764","02/10-12-063-05W6/0","102101206305W600",54.454186,-118.650931,3251.76,6457,2017-10-22,2017-07-03,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD."
"1765","02/11-01-064-05W6/0","102110106405W600",54.531269,-118.647282,3069.02,6100,2015-01-30,2014-08-12,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1766","02/11-09-062-03W6/0","102110906203W600",54.32717,-118.390674,3233.81,5860,NA,2015-11-05,"Horizontal","NA","STRATH RESOURCES LTD."
"1767","02/11-09-063-05W6/0","102110906305W600",54.458015,-118.697144,3390.6,5590,2017-03-13,2016-07-04,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1768","02/11-13-063-05W6/0","102111306305W600",54.44896,-118.59409,3261.1,4773,2012-03-17,2011-12-05,"Horizontal","MONTNEY D","SEVEN GENERATIONS ENERGY LTD."
"1769","02/11-17-078-21W5/0","102111707821W500",55.751289,-117.230192,910.23,2151,2012-11-16,2012-11-09,"Horizontal","MONTNEY H","LONG RUN EXPLORATION LTD."
"1770","02/11-35-063-05W6/0","102113506305W600",54.515137,-118.676816,3208.33,6192,2016-07-01,2015-12-23,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1771","02/12-07-063-04W6/0","102120706304W600",54.442225,-118.578494,3178,4809,2014-05-20,2013-08-06,"Horizontal","MONTNEY EEE","SEVEN GENERATIONS ENERGY LTD."
"1772","02/12-14-069-25W5/0","102121406925W500",54.982763,-117.699453,1781.34,2405,2009-10-08,2009-08-29,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1773","02/12-17-076-20W5/0","102121707620W500",55.583736,-117.051004,1063.85,2466,2011-10-09,2011-10-03,"Horizontal","MONTNEY R","LONG RUN EXPLORATION LTD."
"1774","02/12-20-063-04W6/0","102122006304W600",54.480901,-118.606314,3123.68,5700,2017-06-12,2017-02-16,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1775","02/12-21-069-25W5/0","102122106925W500",54.98027,-117.756402,1789.33,2763,2010-01-16,2009-11-27,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1776","02/12-22-063-05W6/0","102122206305W600",54.472964,-118.629526,3196.16,6588,2017-08-20,2017-01-17,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1777","02/12-24-063-05W6/0","102122406305W600",54.448728,-118.594541,3232.28,6035,2013-11-15,2013-10-20,"Horizontal","MONTNEY YY","SEVEN GENERATIONS ENERGY LTD."
"1778","02/12-25-076-21W5/0","102122507621W500",55.615242,-117.102741,1018.42,2618,2017-10-25,2017-02-02,"Horizontal","MONTNEY R","LONG RUN EXPLORATION LTD."
"1779","02/12-31-069-19W5/0","102123106919W500",55.012187,-116.86782,1450.6,3189,2017-05-03,2017-03-21,"Horizontal","TRIASSIC A","ENERCAPITA ENERGY LTD."
"1780","02/13-01-062-04W6/0","102130106204W600",54.337557,-118.446985,3318.73,4802,2014-10-27,2014-10-11,"Horizontal","MONTNEY UNDEFINED","STRATH RESOURCES LTD."
"1781","02/13-01-076-21W5/0","102130107621W500",55.56109,-117.105359,1031.51,2356,2014-03-26,2014-03-21,"Horizontal","MONTNEY S","LONG RUN EXPLORATION LTD."
"1782","02/13-01-077-21W5/0","102130107721W500",55.640746,-117.115901,989.34,2019,2008-11-07,2008-10-13,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD."
"1783","02/13-06-069-21W5/0","102130606921W500",54.946293,-117.189447,1503.84,2361,2010-07-05,2010-03-12,"Horizontal","TRIASSIC A","CANADIAN NATURAL RESOURCES LIMITED"
"1784","02/13-08-062-03W6/0","102130806203W600",54.330742,-118.4169,3282.19,5801,2018-01-02,2017-09-21,"Horizontal","UNDEFINED POOL","STRATH RESOURCES LTD."
"1785","02/13-10-077-21W5/0","102131007721W500",55.661982,-117.166647,959.13,1833,2010-02-11,2010-02-04,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD."
"1786","02/13-14-078-21W5/0","102131407821W500",55.762944,-117.126803,917.17,2586,2017-02-09,2017-01-03,"Horizontal","MONTNEY C","LONG RUN EXPLORATION LTD."
"1787","02/13-17-078-21W5/0","102131707821W500",55.75129,-117.231149,911.08,2134,2013-11-15,2013-11-06,"Horizontal","MONTNEY H","LONG RUN EXPLORATION LTD."
"1788","02/13-18-064-04W6/0","102131806404W600",54.527917,-118.577877,3025.56,5250,2014-08-01,2014-06-09,"Horizontal","MONTNEY MM","SEVEN GENERATIONS ENERGY LTD."
"1789","02/13-19-064-04W6/0","102131906404W600",54.542366,-118.559574,2889.26,6063,2016-03-01,2015-08-30,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1790","02/13-19-086-25W5/0","102131908625W500",56.466574,-117.947273,852.64,2118,2007-11-08,2007-10-01,"Horizontal","MONTNEY C","EAGLE ENERGY INC."
"1791","02/13-26-063-05W6/0","102132606305W600",54.472694,-118.630071,3183.39,4955,2015-06-01,2015-04-13,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1792","02/13-27-083-23W5/0","102132708323W500",56.215376,-117.562376,823.59,2459,2017-12-03,2017-10-29,"Horizontal","MONTNEY A","CANAMAX ENERGY LTD."
"1793","02/08-23-063-05W6/0","102082306305W600",54.462244,-118.65318,3269.62,4630,2015-05-21,2014-04-06,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1794","02/10-03-063-04W6/0","102100306304W600",54.441808,-118.546208,3044.13,6124,2018-02-14,2017-07-08,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD."
"1795","02/13-32-060-03W6/2","102133206003W602",54.209567,-118.419922,3705.33,4666.95,NA,2017-10-27,"Horizontal","NA","XTO ENERGY CANADA ULC"
"1796","02/14-06-064-03W6/0","102140606403W600",54.512971,-118.442576,4269.24,4270,NA,2013-09-16,"Vertical","NA","SEVEN GENERATIONS ENERGY LTD."
"1797","02/14-17-078-21W5/0","102141707821W500",55.750407,-117.217246,912.25,2380,2011-12-08,2011-11-27,"Horizontal","MONTNEY H","LONG RUN EXPLORATION LTD."
"1798","02/14-20-063-04W6/0","102142006304W600",54.459805,-118.57035,3188.84,4305,2015-02-22,2014-04-09,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1799","02/14-21-081-25W5/0","102142108125W500",56.031035,-117.854736,884.51,1900,NA,2017-02-08,"Horizontal","NA","RISING STAR RESOURCES LTD."
"1800","02/14-21-081-25W5/2","102142108125W502",56.031035,-117.854736,886.62,2000,NA,2017-02-08,"Horizontal","NA","RISING STAR RESOURCES LTD."
"1801","02/14-21-081-25W5/3","102142108125W503",56.031035,-117.854736,886.43,2080,2017-03-01,2017-02-08,"Horizontal","MONTNEY R","RISING STAR RESOURCES LTD."
"1802","02/14-26-064-04W6/0","102142606404W600",54.570077,-118.532261,2872.83,5090,2018-02-17,2017-09-15,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD."
"1803","02/14-29-069-25W5/0","102142906925W500",55.000051,-117.773464,1786.22,2776,2012-12-10,2012-11-05,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1804","02/14-29-083-23W5/0","102142908323W500",56.229908,-117.601812,905,905,NA,2009-08-02,"Vertical","NA","CANAMAX ENERGY LTD."
"1805","02/15-01-064-05W6/0","102150106405W600",54.531992,-118.647218,3108.58,6265,2015-02-17,2014-11-06,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1806","02/15-07-062-03W6/0","102150706203W600",54.33776,-118.429371,3232.11,5160,NA,2015-01-17,"Horizontal","NA","STRATH RESOURCES LTD."
"1807","02/15-09-069-25W5/0","102150906925W500",54.979386,-117.76396,1791.4,3700,2014-04-01,2014-02-26,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED"
"1808","02/15-09-078-21W5/0","102150907821W500",55.749424,-117.205765,909.08,1715,2008-07-12,2008-06-12,"Horizontal","MONTNEY G","LONG RUN EXPLORATION LTD."
"1809","02/15-16-063-05W6/0","102151606305W600",54.452853,-118.652676,3353.44,5607,2017-02-01,2016-07-08,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1810","02/15-20-063-04W6/2","102152006304W602",54.490864,-118.584249,3060.01,5548.6,2017-05-09,2016-09-14,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1811","02/15-20-077-21W5/0","102152007721W500",55.682305,-117.211525,957.59,2043,2008-12-24,2008-12-16,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD."
"1812","02/15-27-063-04W6/0","102152706304W600",54.501802,-118.509923,3016.23,4400,2018-03-20,2017-12-30,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1813","02/15-33-063-04W6/0","102153306304W600",54.484219,-118.528441,3075.85,4875,2014-04-01,2012-11-07,"Horizontal","MONTNEY TT","SEVEN GENERATIONS ENERGY LTD."
"1814","02/15-35-063-05W6/0","102153506305W600",54.516179,-118.676971,3152.79,6412,2016-05-01,2015-10-28,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1815","02/16-01-069-22W5/0","102160106922W500",54.955288,-117.21908,1509.39,2389,2009-11-02,2009-08-02,"Horizontal","TRIASSIC A","CANADIAN NATURAL RESOURCES LIMITED"
"1816","02/16-05-062-03W6/2","102160506203W602",54.327015,-118.396809,3285.37,4875,2013-07-01,2013-02-07,"Horizontal","MONTNEY BB","STRATH RESOURCES LTD."
"1817","02/16-05-064-04W6/0","102160506404W600",54.527596,-118.576899,3032.41,4821,2013-09-27,2013-07-11,"Horizontal","MONTNEY PP","SEVEN GENERATIONS ENERGY LTD."
"1818","02/16-08-063-04W6/0","102160806304W600",54.442428,-118.578842,3135.57,4622,2015-07-25,2014-12-24,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1819","02/16-10-064-05W6/0","102161006405W600",54.505632,-118.628994,3088.21,6205,2015-04-01,2015-03-05,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1820","02/16-20-064-04W6/0","102162006404W600",54.542416,-118.529024,2917.82,5006,NA,2017-12-14,"Horizontal","NA","SEVEN GENERATIONS ENERGY LTD."
"1821","02/16-28-063-04W6/2","102162806304W602",54.470733,-118.527849,3066.03,4745,2012-08-08,2011-10-13,"Horizontal","MONTNEY G","SEVEN GENERATIONS ENERGY LTD."
"1822","03/01-05-064-04W6/0","103010506404W600",54.507074,-118.580658,3038.58,4800,2016-12-01,2016-08-02,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1823","03/01-33-080-24W5/0","103013308024W500",55.983843,-117.683657,896.82,2156.7,2013-03-07,2012-12-19,"Horizontal","MONTNEY F","RISING STAR RESOURCES LTD."
"1824","03/03-09-064-04W6/0","103030906404W600",54.501976,-118.512085,3036.88,5644,2017-09-05,2017-05-15,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
"1825","03/03-27-063-04W6/0","103032706304W600",54.487303,-118.513261,3097.54,4602,2015-11-26,2015-01-18,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD."
